timestamp,times,bank,pitch,altitude,speed_kts,course,acc_horiz,acc_vert,longitude,latitude,height
2023-09-02 21:29:51.000743865+00:00,2023-09-02T21:29:51.000743865Z,,,1049.16,91.94,273.16,5,6,-76.535932,38.948566,319.8
2023-09-02 21:29:52.000751972+00:00,2023-09-02T21:29:52.000751972Z,,,1051.7,92.45,274.92,4,6,-76.536477,38.948596,320.6
2023-09-02 21:29:53.000761508+00:00,2023-09-02T21:29:53.000761508Z,,,1058.87,92.45,277.03,4,6,-76.537017,38.948642,322.7
2023-09-02 21:29:54.000770568+00:00,2023-09-02T21:29:54.000770568Z,,,1058.91,92.08,278.44,4,6,-76.537568,38.9487,322.8
2023-09-02 21:29:55.000779151+00:00,2023-09-02T21:29:55.000779151Z,,,1060.51,92.08,280.2,3,6,-76.53811,38.94877,323.2
2023-09-02 21:29:56.000787734+00:00,2023-09-02T21:29:56.000787734Z,,,1056.99,91.89,280.9,3,6,-76.538651,38.948852,322.2
2023-09-02 21:29:57.000796318+00:00,2023-09-02T21:29:57.000796318Z,,,1055.01,92.27,281.6,3,6,-76.539195,38.94893,321.6
2023-09-02 21:29:58.000805139+00:00,2023-09-02T21:29:58.000805139Z,,,1054.02,92.27,284.06,3,6,-76.53973,38.949033,321.3
2023-09-02 21:29:59.000814437+00:00,2023-09-02T21:29:59.000814437Z,,,1050.48,92.86,285.12,3,4,-76.540262,38.949136,320.2
2023-09-02 21:30:00.000823020+00:00,2023-09-02T21:30:00.000823020Z,,,1048.36,93.89,285.12,21,4,-76.540806,38.949254,319.5
2023-09-02 21:30:01.000831365+00:00,2023-09-02T21:30:01.000831365Z,,,1046.07,94.65,286.52,21,4,-76.541347,38.949379,318.8
2023-09-02 21:30:02.000840663+00:00,2023-09-02T21:30:02.000840663Z,,,1041.57,94.65,286.52,21,4,-76.541893,38.949505,317.5
2023-09-02 21:30:03.000849723+00:00,2023-09-02T21:30:03.000849723Z,,,1037.57,96.14,287.58,21,4,-76.542442,38.949644,316.3
2023-09-02 21:30:04.000858545+00:00,2023-09-02T21:30:04.000858545Z,,,1036.04,97.37,287.58,21,4,-76.542994,38.949782,315.8
2023-09-02 21:30:05.000866889+00:00,2023-09-02T21:30:05.000866889Z,,,1033.67,97.54,287.93,21,4,-76.543542,38.949917,315.1
2023-09-02 21:30:06.000875473+00:00,2023-09-02T21:30:06.000875473Z,,,1033.01,97.54,287.93,21,3,-76.544101,38.950057,314.9
2023-09-02 21:30:07.000885009+00:00,2023-09-02T21:30:07.000885009Z,,,1029.62,98.77,288.28,21,3,-76.544664,38.950199,313.8
2023-09-02 21:30:08.000894069+00:00,2023-09-02T21:30:08.000894069Z,,,1028.88,99.56,288.98,21,4,-76.545226,38.950348,313.6
2023-09-02 21:30:09.000902175+00:00,2023-09-02T21:30:09.000902175Z,,,1029.53,101.95,288.98,22,4,-76.545793,38.950495,313.8
2023-09-02 21:30:10.000911712+00:00,2023-09-02T21:30:10.000911712Z,,,1028.65,101.95,290.04,21,4,-76.546359,38.950663,313.5
2023-09-02 21:30:11.000920295+00:00,2023-09-02T21:30:11.000920295Z,,,1023.72,102.15,290.39,21,3,-76.546933,38.950828,312.0
2023-09-02 21:30:12.000929355+00:00,2023-09-02T21:30:12.000929355Z,,,1020.69,103.28,290.39,21,3,-76.547513,38.950993,311.1
2023-09-02 21:30:13.000936985+00:00,2023-09-02T21:30:13.000936985Z,,,1020.47,104.05,290.04,21,3,-76.548089,38.951171,311.0
2023-09-02 21:30:14.000946044+00:00,2023-09-02T21:30:14.000946044Z,,,1022.86,103.28,291.09,22,3,-76.548659,38.951338,311.8
2023-09-02 21:30:15.000954627+00:00,2023-09-02T21:30:15.000954627Z,,,1023.77,102.15,291.09,22,4,-76.549216,38.951511,312.0
2023-09-02 21:30:16.000964164+00:00,2023-09-02T21:30:16.000964164Z,,,1016.77,108.33,291.45,22,4,-76.549834,38.95169,309.9
2023-09-02 21:30:17.000972747+00:00,2023-09-02T21:30:17.000972747Z,,,1010.07,108.33,291.8,22,4,-76.550419,38.951877,307.9
2023-09-02 21:30:18.000982046+00:00,2023-09-02T21:30:18.000982046Z,,,1009.92,106.46,291.09,22,4,-76.551013,38.952049,307.8
2023-09-02 21:30:19.000990867+00:00,2023-09-02T21:30:19.000990867Z,,,1004.99,106.46,290.39,22,4,-76.551601,38.95223,306.3
2023-09-02 21:30:20.000999450+00:00,2023-09-02T21:30:20.000999450Z,,,1001.56,105.78,288.63,21,4,-76.552193,38.952391,305.3
2023-09-02 21:30:21.001008749+00:00,2023-09-02T21:30:21.001008749Z,,,999.44,106.25,286.88,21,4,-76.552789,38.952543,304.6
2023-09-02 21:30:22.001017093+00:00,2023-09-02T21:30:22.001017093Z,,,993.76,106.25,284.77,21,4,-76.5534,38.952678,302.9
2023-09-02 21:30:23.001025676+00:00,2023-09-02T21:30:23.001025676Z,,,985.44,106.46,283.36,21,4,-76.554013,38.952795,300.4
2023-09-02 21:30:24.001035213+00:00,2023-09-02T21:30:24.001035213Z,,,972.84,107.34,281.95,21,4,-76.554637,38.952901,296.5
2023-09-02 21:30:25.001043796+00:00,2023-09-02T21:30:25.001043796Z,,,964.6,108.16,281.6,21,4,-76.555265,38.953003,294.0
2023-09-02 21:30:26.001052379+00:00,2023-09-02T21:30:26.001052379Z,,,955.23,108.16,280.55,21,4,-76.555892,38.953098,291.2
2023-09-02 21:30:27.001061201+00:00,2023-09-02T21:30:27.001061201Z,,,946.02,109.05,281.6,21,4,-76.556522,38.9532,288.3
2023-09-02 21:30:28.001070261+00:00,2023-09-02T21:30:28.001070261Z,,,939.6,109.77,280.55,21,4,-76.557161,38.953293,286.4
2023-09-02 21:30:29.001079082+00:00,2023-09-02T21:30:29.001079082Z,,,931.54,110.47,280.9,21,4,-76.557802,38.953394,283.9
2023-09-02 21:30:30.001087427+00:00,2023-09-02T21:30:30.001087427Z,,,930.27,110.27,280.9,21,4,-76.558448,38.953491,283.5
2023-09-02 21:30:31.001096248+00:00,2023-09-02T21:30:31.001096248Z,,,929.34,110.41,280.55,22,4,-76.559093,38.953583,283.3
2023-09-02 21:30:32.001105308+00:00,2023-09-02T21:30:32.001105308Z,,,932.39,110.6,280.9,21,4,-76.559739,38.953681,284.2
2023-09-02 21:30:33.001114368+00:00,2023-09-02T21:30:33.001114368Z,,,931.89,110.6,280.9,22,4,-76.560379,38.95378,284.0
2023-09-02 21:30:34.001123428+00:00,2023-09-02T21:30:34.001123428Z,,,932.55,110.55,279.84,21,4,-76.561022,38.953865,284.2
2023-09-02 21:30:35.001132488+00:00,2023-09-02T21:30:35.001132488Z,,,936.05,109.96,279.84,21,4,-76.561671,38.953951,285.3
2023-09-02 21:30:36.001141071+00:00,2023-09-02T21:30:36.001141071Z,,,941.02,110.24,278.79,21,4,-76.562321,38.954028,286.8
2023-09-02 21:30:37.000023841+00:00,2023-09-02T21:30:37.000023841Z,,,940.72,110.24,278.09,21,4,-76.562966,38.954104,286.7
2023-09-02 21:30:38.000024318+00:00,2023-09-02T21:30:38.000024318Z,,,942.65,109.54,278.09,21,4,-76.563609,38.954176,287.3
2023-09-02 21:30:39.000026702+00:00,2023-09-02T21:30:39.000026702Z,,,944.91,108.91,277.73,21,4,-76.564244,38.954249,288.0
2023-09-02 21:30:40.000026702+00:00,2023-09-02T21:30:40.000026702Z,,,940.91,108.25,277.73,21,4,-76.564874,38.954323,286.8
2023-09-02 21:30:41.000024318+00:00,2023-09-02T21:30:41.000024318Z,,,943.05,108.45,277.73,21,4,-76.565509,38.954394,287.4
2023-09-02 21:30:42.000024318+00:00,2023-09-02T21:30:42.000024318Z,,,942.24,108.45,279.49,21,4,-76.566143,38.954473,287.2
2023-09-02 21:30:43.000022888+00:00,2023-09-02T21:30:43.000022888Z,,,942.32,108.43,279.84,22,4,-76.566777,38.954556,287.2
2023-09-02 21:30:44.000017166+00:00,2023-09-02T21:30:44.000017166Z,,,941.19,107.92,278.79,22,6,-76.567401,38.95463,286.9
2023-09-02 21:30:45.000016927+00:00,2023-09-02T21:30:45.000016927Z,,,945.49,107.05,283.36,22,6,-76.568024,38.954761,288.2
2023-09-02 21:30:46.000013113+00:00,2023-09-02T21:30:46.000013113Z,,,952.04,104.25,283.01,22,6,-76.568635,38.954864,290.2
2023-09-02 21:30:47.000021934+00:00,2023-09-02T21:30:47.000021934Z,,,956.15,104.25,284.06,22,6,-76.569219,38.954981,291.4
2023-09-02 21:30:48.000030994+00:00,2023-09-02T21:30:48.000030994Z,,,967.07,100.81,286.17,22,6,-76.569791,38.955119,294.8
2023-09-02 21:30:49.000041007+00:00,2023-09-02T21:30:49.000041007Z,,,978.47,99.82,286.17,22,4,-76.570348,38.955231,298.2
2023-09-02 21:30:50.000049114+00:00,2023-09-02T21:30:50.000049114Z,,,984.83,93.03,288.28,22,6,-76.570882,38.955363,300.2
2023-09-02 21:30:51.000058412+00:00,2023-09-02T21:30:51.000058412Z,,,989.6,93.03,287.23,22,6,-76.571408,38.955489,301.6
2023-09-02 21:30:52.000068187+00:00,2023-09-02T21:30:52.000068187Z,,,1011.31,91.4,289.69,22,6,-76.571882,38.955627,308.2
2023-09-02 21:30:53.000076770+00:00,2023-09-02T21:30:53.000076770Z,,,1027.87,87.2,288.98,22,6,-76.572378,38.955761,313.3
2023-09-02 21:30:54.000085353+00:00,2023-09-02T21:30:54.000085353Z,,,1032.49,78.24,288.98,22,6,-76.572819,38.955881,314.7
2023-09-02 21:30:55.000094413+00:00,2023-09-02T21:30:55.000094413Z,,,1043.45,78.24,289.34,22,6,-76.573265,38.955993,318.0
2023-09-02 21:30:56.000103950+00:00,2023-09-02T21:30:56.000103950Z,,,1046.7,77.6,289.34,22,6,-76.573696,38.956111,319.0
2023-09-02 21:30:57.000112533+00:00,2023-09-02T21:30:57.000112533Z,,,1043.79,75.79,289.34,22,6,-76.574117,38.956223,318.1
2023-09-02 21:30:58.000121831+00:00,2023-09-02T21:30:58.000121831Z,,,1035.03,75.27,289.34,22,6,-76.574539,38.956342,315.5
2023-09-02 21:30:59.000131130+00:00,2023-09-02T21:30:59.000131130Z,,,1022.62,75.27,289.34,22,6,-76.574965,38.956455,311.7
2023-09-02 21:31:00.000140190+00:00,2023-09-02T21:31:00.000140190Z,,,1005.14,75.27,288.98,22,6,-76.575389,38.95657,306.4
2023-09-02 21:31:01.000149011+00:00,2023-09-02T21:31:01.000149011Z,,,991.42,76.14,287.58,22,6,-76.575817,38.956678,302.2
2023-09-02 21:31:02.000157356+00:00,2023-09-02T21:31:02.000157356Z,,,978.91,77.89,288.98,22,6,-76.576251,38.956795,298.4
2023-09-02 21:31:03.000166416+00:00,2023-09-02T21:31:03.000166416Z,,,970.24,77.89,286.88,22,6,-76.57669,38.956895,295.7
2023-09-02 21:31:04.000175476+00:00,2023-09-02T21:31:04.000175476Z,,,958.03,76.63,287.23,22,6,-76.57712,38.956995,292.0
2023-09-02 21:31:05.000184535+00:00,2023-09-02T21:31:05.000184535Z,,,950.12,76.63,286.52,22,4,-76.577553,38.957096,289.6
2023-09-02 21:31:06.000192642+00:00,2023-09-02T21:31:06.000192642Z,,,942.86,76.37,284.77,22,4,-76.577992,38.957192,287.4
2023-09-02 21:31:07.000202655+00:00,2023-09-02T21:31:07.000202655Z,,,934.82,76.37,285.12,22,4,-76.578418,38.957285,284.9
2023-09-02 21:31:08.000211715+00:00,2023-09-02T21:31:08.000211715Z,,,931.1,75.44,284.41,23,6,-76.578859,38.95736,283.8
2023-09-02 21:31:09.000219821+00:00,2023-09-02T21:31:09.000219821Z,,,931.2,75.29,265.43,22,6,-76.579258,38.957325,283.8
2023-09-02 21:31:10.000228643+00:00,2023-09-02T21:31:10.000228643Z,,,926.28,70.72,267.89,22,6,-76.57968,38.957325,282.3
2023-09-02 21:31:11.000238418+00:00,2023-09-02T21:31:11.000238418Z,,,924.75,70.72,267.54,22,6,-76.580068,38.957292,281.9
2023-09-02 21:31:12.000247001+00:00,2023-09-02T21:31:12.000247001Z,,,922.44,66.29,257.7,22,6,-76.580436,38.957184,281.2
2023-09-02 21:31:13.000256061+00:00,2023-09-02T21:31:13.000256061Z,,,919.22,64.3,253.83,22,6,-76.580802,38.957077,280.2
2023-09-02 21:31:14.000264644+00:00,2023-09-02T21:31:14.000264644Z,,,912.53,60.69,236.6,22,6,-76.581084,38.956899,278.1
2023-09-02 21:31:15.000273227+00:00,2023-09-02T21:31:15.000273227Z,,,888.44,60.69,222.54,21,4,-76.581304,38.9567,270.8
2023-09-02 21:31:16.000282049+00:00,2023-09-02T21:31:16.000282049Z,,,876.18,57.42,216.91,21,4,-76.581521,38.9565,267.1
2023-09-02 21:31:17.000291347+00:00,2023-09-02T21:31:17.000291347Z,,,871.27,57.42,220.78,21,6,-76.581754,38.956296,265.6
2023-09-02 21:31:18.000299453+00:00,2023-09-02T21:31:18.000299453Z,,,856.23,54.89,211.99,22,6,-76.581884,38.95606,261.0
2023-09-02 21:31:19.000309228+00:00,2023-09-02T21:31:19.000309228Z,,,841.17,56.43,193.01,21,6,-76.581958,38.955802,256.4
2023-09-02 21:31:20.000317573+00:00,2023-09-02T21:31:20.000317573Z,,,822.46,55.19,191.6,22,6,-76.582041,38.955553,250.7
2023-09-02 21:31:21.000326633+00:00,2023-09-02T21:31:21.000326633Z,,,806.57,55.44,189.84,22,6,-76.582106,38.955301,245.8
2023-09-02 21:31:22.000335693+00:00,2023-09-02T21:31:22.000335693Z,,,794.1,56.74,190.55,21,4,-76.582168,38.955037,242.0
2023-09-02 21:31:23.000344276+00:00,2023-09-02T21:31:23.000344276Z,,,779.74,57.11,191.25,21,4,-76.582229,38.954775,237.7
2023-09-02 21:31:24.000352382+00:00,2023-09-02T21:31:24.000352382Z,,,764.03,56.84,191.6,21,4,-76.582296,38.954521,232.9
2023-09-02 21:31:25.000364542+00:00,2023-09-02T21:31:25.000364542Z,,,747.48,56.84,196.52,21,4,-76.582383,38.954269,227.8
2023-09-02 21:31:26.000369548+00:00,2023-09-02T21:31:26.000369548Z,,,737.95,57.4,193.71,22,6,-76.582453,38.954008,224.9
2023-09-02 21:31:27.000379562+00:00,2023-09-02T21:31:27.000379562Z,,,730.32,58.88,192.66,22,6,-76.582526,38.953734,222.6
2023-09-02 21:31:28.000387668+00:00,2023-09-02T21:31:28.000387668Z,,,730.68,58.88,194.77,22,6,-76.582618,38.953465,222.7
2023-09-02 21:31:29.000396490+00:00,2023-09-02T21:31:29.000396490Z,,,724.52,58.88,191.95,22,6,-76.582687,38.95321,220.8
2023-09-02 21:31:30.000405788+00:00,2023-09-02T21:31:30.000405788Z,,,723.03,56.97,192.66,22,6,-76.582763,38.952947,220.4
2023-09-02 21:31:31.000414848+00:00,2023-09-02T21:31:31.000414848Z,,,708.35,56.97,193.01,21,6,-76.582837,38.952687,215.9
2023-09-02 21:31:32.000422954+00:00,2023-09-02T21:31:32.000422954Z,,,700.04,56.06,192.66,22,6,-76.582906,38.952431,213.4
2023-09-02 21:31:33.000432252+00:00,2023-09-02T21:31:33.000432252Z,,,692.81,55.96,194.06,22,6,-76.582983,38.952182,211.2
2023-09-02 21:31:34.000440597+00:00,2023-09-02T21:31:34.000440597Z,,,682.75,55.63,194.06,21,6,-76.583062,38.951939,208.1
2023-09-02 21:31:35.000449180+00:00,2023-09-02T21:31:35.000449180Z,,,674.38,55.63,195.12,21,6,-76.583138,38.951693,205.6
2023-09-02 21:31:36.000458002+00:00,2023-09-02T21:31:36.000458002Z,,,659.49,55.26,192.66,21,4,-76.583197,38.951456,201.0
2023-09-02 21:31:37.000467300+00:00,2023-09-02T21:31:37.000467300Z,,,645.01,55.09,189.49,21,4,-76.583251,38.951218,196.6
2023-09-02 21:31:38.000475645+00:00,2023-09-02T21:31:38.000475645Z,,,635.37,53.96,187.38,21,4,-76.583297,38.950977,193.7
2023-09-02 21:31:39.000484943+00:00,2023-09-02T21:31:39.000484943Z,,,627.45,53.96,185.27,21,4,-76.583328,38.950737,191.2
2023-09-02 21:31:40.000493764+00:00,2023-09-02T21:31:40.000493764Z,,,614.03,53.14,186.68,21,4,-76.583371,38.950494,187.2
2023-09-02 21:31:41.000502586+00:00,2023-09-02T21:31:41.000502586Z,,,604.55,53.14,183.16,21,4,-76.583399,38.95025,184.3
2023-09-02 21:31:42.000511169+00:00,2023-09-02T21:31:42.000511169Z,,,602.63,51.05,184.57,21,6,-76.583424,38.950011,183.7
2023-09-02 21:31:43.000519752+00:00,2023-09-02T21:31:43.000519752Z,,,588.97,52.79,177.89,21,4,-76.583414,38.949781,179.5
2023-09-02 21:31:44.000529289+00:00,2023-09-02T21:31:44.000529289Z,,,575.84,51.2,175.43,21,4,-76.583383,38.949549,175.5
2023-09-02 21:31:45.000537395+00:00,2023-09-02T21:31:45.000537395Z,,,567.03,51.2,178.24,21,4,-76.583364,38.949318,172.8
2023-09-02 21:31:46.000546455+00:00,2023-09-02T21:31:46.000546455Z,,,557.21,51.84,166.29,21,4,-76.583294,38.949093,169.8
2023-09-02 21:31:47.000555515+00:00,2023-09-02T21:31:47.000555515Z,,,542.57,52.29,161.02,21,4,-76.583202,38.948879,165.4
2023-09-02 21:31:48.000564098+00:00,2023-09-02T21:31:48.000564098Z,,,538.41,52.29,162.07,21,4,-76.5831,38.948634,164.1
2023-09-02 21:31:49.000572443+00:00,2023-09-02T21:31:49.000572443Z,,,530.95,53.81,163.13,22,4,-76.583005,38.948403,161.8
2023-09-02 21:31:50.000581502+00:00,2023-09-02T21:31:50.000581502Z,,,516.16,52.29,143.79,21,4,-76.582801,38.948214,157.3
2023-09-02 21:31:51.000590801+00:00,2023-09-02T21:31:51.000590801Z,,,507.18,52.29,143.44,21,4,-76.582623,38.948015,154.6
2023-09-02 21:31:52.000599384+00:00,2023-09-02T21:31:52.000599384Z,,,500.41,52.29,146.25,21,4,-76.582443,38.947805,152.5
2023-09-02 21:31:53.000607490+00:00,2023-09-02T21:31:53.000607490Z,,,493.88,53.01,144.14,22,4,-76.582239,38.947608,150.5
2023-09-02 21:31:54.000616788+00:00,2023-09-02T21:31:54.000616788Z,,,490.56,53.05,129.73,21,4,-76.581977,38.947472,149.5
2023-09-02 21:31:55.000625133+00:00,2023-09-02T21:31:55.000625133Z,,,486.94,56.7,132.54,21,4,-76.58172,38.947295,148.4
2023-09-02 21:31:56.000634193+00:00,2023-09-02T21:31:56.000634193Z,,,475.03,56.7,130.08,21,4,-76.581449,38.947125,144.8
2023-09-02 21:31:57.000643253+00:00,2023-09-02T21:31:57.000643253Z,,,451.23,56.99,128.67,21,4,-76.581197,38.946965,137.5
2023-09-02 21:31:58.000651597+00:00,2023-09-02T21:31:58.000651597Z,,,433.53,59.91,128.67,21,4,-76.580926,38.946797,132.1
2023-09-02 21:31:59.000660896+00:00,2023-09-02T21:31:59.000660896Z,,,421.2,59.91,127.62,21,4,-76.580648,38.946635,128.4
2023-09-02 21:32:00.000668764+00:00,2023-09-02T21:32:00.000668764Z,,,405.38,59.89,124.8,21,4,-76.580359,38.946482,123.6
2023-09-02 21:32:01.000678062+00:00,2023-09-02T21:32:01.000678062Z,,,390.18,59.89,125.51,21,6,-76.580071,38.946315,118.9
2023-09-02 21:32:02.000686645+00:00,2023-09-02T21:32:02.000686645Z,,,372.0,61.43,123.75,21,6,-76.57977,38.946162,113.4
2023-09-02 21:32:03.000695228+00:00,2023-09-02T21:32:03.000695228Z,,,351.19,62.16,121.99,21,6,-76.579455,38.946016,107.0
2023-09-02 21:32:04.000704765+00:00,2023-09-02T21:32:04.000704765Z,,,331.37,62.16,117.07,21,6,-76.579107,38.945883,101.0
2023-09-02 21:32:05.000712871+00:00,2023-09-02T21:32:05.000712871Z,,,314.44,63.19,119.88,21,6,-76.578799,38.945728,95.8
2023-09-02 21:32:06.000721454+00:00,2023-09-02T21:32:06.000721454Z,,,285.69,61.48,118.13,22,6,-76.578481,38.945608,87.1
2023-09-02 21:32:07.000730991+00:00,2023-09-02T21:32:07.000730991Z,,,269.91,63.86,113.2,22,6,-76.578112,38.945505,82.3
2023-09-02 21:32:08.000739812+00:00,2023-09-02T21:32:08.000739812Z,,,241.64,63.86,109.69,22,6,-76.577764,38.945408,73.7
2023-09-02 21:32:09.000748634+00:00,2023-09-02T21:32:09.000748634Z,,,223.78,63.86,110.74,22,8,-76.577416,38.945291,68.2
2023-09-02 21:32:10.000756978+00:00,2023-09-02T21:32:10.000756978Z,,,215.12,65.6,110.39,22,8,-76.577032,38.945187,65.6
2023-09-02 21:32:11.000765800+00:00,2023-09-02T21:32:11.000765800Z,,,200.7,65.6,112.15,21,6,-76.576671,38.94507,61.2
2023-09-02 21:32:12.000775337+00:00,2023-09-02T21:32:12.000775337Z,,,186.36,63.7,111.45,21,6,-76.576316,38.944959,56.8
2023-09-02 21:32:13.000783920+00:00,2023-09-02T21:32:13.000783920Z,,,181.18,63.7,113.2,22,6,-76.575973,38.944833,55.2
2023-09-02 21:32:14.000792503+00:00,2023-09-02T21:32:14.000792503Z,,,178.45,65.84,113.55,22,6,-76.575616,38.94471,54.4
2023-09-02 21:32:15.000801086+00:00,2023-09-02T21:32:15.000801086Z,,,174.57,66.71,111.45,22,6,-76.575238,38.944593,53.2
2023-09-02 21:32:16.000809907+00:00,2023-09-02T21:32:16.000809907Z,,,157.1,65.84,110.39,22,6,-76.574881,38.944486,47.9
2023-09-02 21:32:17.000819206+00:00,2023-09-02T21:32:17.000819206Z,,,139.59,66.19,109.34,21,6,-76.574512,38.944391,42.5
2023-09-02 21:32:18.000826835+00:00,2023-09-02T21:32:18.000826835Z,,,126.41,66.65,110.74,22,6,-76.574138,38.944283,38.5
2023-09-02 21:32:19.000835895+00:00,2023-09-02T21:32:19.000835895Z,,,119.51,66.89,108.28,21,4,-76.573766,38.944181,36.4
2023-09-02 21:32:20.000844478+00:00,2023-09-02T21:32:20.000844478Z,,,119.79,66.65,108.98,22,4,-76.573398,38.944084,36.5
2023-09-02 21:32:21.000853538+00:00,2023-09-02T21:32:21.000853538Z,,,116.05,65.78,107.93,21,4,-76.57303,38.94399,35.4
2023-09-02 21:32:22.000862360+00:00,2023-09-02T21:32:22.000862360Z,,,97.22,62.94,106.17,21,4,-76.57266,38.943911,29.6
2023-09-02 21:32:23.000871419+00:00,2023-09-02T21:32:23.000871419Z,,,93.12,62.94,106.17,21,4,-76.5723,38.943828,28.4
2023-09-02 21:32:24.000880002+00:00,2023-09-02T21:32:24.000880002Z,,,84.33,61.66,107.23,21,4,-76.571947,38.943741,25.7
2023-09-02 21:32:25.000888347+00:00,2023-09-02T21:32:25.000888347Z,,,75.51,61.46,107.58,21,4,-76.571597,38.943659,23.0
2023-09-02 21:32:26.000896930+00:00,2023-09-02T21:32:26.000896930Z,,,71.41,57.01,108.63,21,3,-76.571277,38.943576,21.8
2023-09-02 21:32:27.000905990+00:00,2023-09-02T21:32:27.000905990Z,,,63.84,57.01,107.23,21,3,-76.570956,38.943497,19.5
2023-09-02 21:32:28.000915765+00:00,2023-09-02T21:32:28.000915765Z,,,60.27,56.59,107.23,21,3,-76.57065,38.943422,18.4
2023-09-02 21:32:29.000923633+00:00,2023-09-02T21:32:29.000923633Z,,,61.09,54.47,108.98,21,3,-76.570346,38.943341,18.6
2023-09-02 21:32:30.000932693+00:00,2023-09-02T21:32:30.000932693Z,,,58.87,51.16,108.63,21,3,-76.57005,38.943267,17.9
2023-09-02 21:32:31.000941753+00:00,2023-09-02T21:32:31.000941753Z,,,55.75,51.16,106.52,21,3,-76.569764,38.943204,17.0
2023-09-02 21:32:32.000949859+00:00,2023-09-02T21:32:32.000949859Z,,,56.92,49.63,106.52,21,3,-76.569491,38.943136,17.3
2023-09-02 21:32:33.000958681+00:00,2023-09-02T21:32:33.000958681Z,,,55.57,47.9,106.88,21,3,-76.569229,38.943073,16.9
2023-09-02 21:32:34.000967502+00:00,2023-09-02T21:32:34.000967502Z,,,49.9,43.79,105.82,21,3,-76.56898,38.943024,15.2
2023-09-02 21:32:35.000976800+00:00,2023-09-02T21:32:35.000976800Z,,,46.53,43.79,107.58,21,3,-76.568733,38.942969,14.2
2023-09-02 21:32:36.000985145+00:00,2023-09-02T21:32:36.000985145Z,,,40.82,43.0,102.66,21,3,-76.568491,38.942931,12.4
2023-09-02 21:32:37.000994443+00:00,2023-09-02T21:32:37.000994443Z,,,42.51,40.8,109.69,21,3,-76.568271,38.942864,13.0
2023-09-02 21:32:38.001002788+00:00,2023-09-02T21:32:38.001002788Z,,,43.55,38.24,106.88,21,3,-76.56805,38.942812,13.3
2023-09-02 21:32:39.001011610+00:00,2023-09-02T21:32:39.001011610Z,,,43.46,40.51,107.58,21,3,-76.567818,38.942758,13.2
2023-09-02 21:32:40.001020431+00:00,2023-09-02T21:32:40.001020431Z,,,44.14,38.24,105.12,21,3,-76.567618,38.942729,13.5
2023-09-02 21:32:41.001029729+00:00,2023-09-02T21:32:41.001029729Z,,,42.99,34.0,109.69,21,3,-76.567445,38.942667,13.1
2023-09-02 21:32:42.001038551+00:00,2023-09-02T21:32:42.001038551Z,,,45.61,28.94,108.63,21,3,-76.567274,38.942623,13.9
2023-09-02 21:32:42.999846220+00:00,2023-09-02T21:32:42.999846220Z,,,44.89,28.94,105.82,21,3,-76.567105,38.942584,13.7
2023-09-02 21:32:43.999849319+00:00,2023-09-02T21:32:43.999849319Z,,,44.2,26.65,107.23,21,3,-76.566958,38.94255,13.5
2023-09-02 21:32:44.999852180+00:00,2023-09-02T21:32:44.999852180Z,,,45.47,24.45,107.58,21,3,-76.566835,38.942523,13.9
2023-09-02 21:32:45.999859809+00:00,2023-09-02T21:32:45.999859809Z,,,40.48,20.74,104.77,21,3,-76.566729,38.942502,12.3
2023-09-02 21:32:46.999864339+00:00,2023-09-02T21:32:46.999864339Z,,,39.99,16.23,106.17,21,3,-76.566633,38.94248,12.2
2023-09-02 21:32:47.999867916+00:00,2023-09-02T21:32:47.999867916Z,,,40.47,16.23,102.66,21,3,-76.56654,38.942463,12.3
2023-09-02 21:32:48.999874591+00:00,2023-09-02T21:32:48.999874591Z,,,42.49,15.26,106.88,22,3,-76.566451,38.942436,13.0
2023-09-02 21:32:49.999881505+00:00,2023-09-02T21:32:49.999881505Z,,,42.4,14.99,135.7,21,3,-76.566433,38.942408,12.9
2023-09-02 21:32:50.999888420+00:00,2023-09-02T21:32:50.999888420Z,,,41.37,6.67,130.08,21,3,-76.566404,38.942391,12.6
2023-09-02 21:32:51.999891281+00:00,2023-09-02T21:32:51.999891281Z,,,37.13,6.67,162.07,21,3,-76.566396,38.942367,11.3
2023-09-02 21:32:52.999905586+00:00,2023-09-02T21:32:52.999905586Z,,,36.16,6.61,178.59,21,3,-76.566393,38.942332,11.0
2023-09-02 21:32:53.999918460+00:00,2023-09-02T21:32:53.999918460Z,,,37.21,6.18,188.79,21,3,-76.566395,38.942305,11.3
2023-09-02 21:32:54.999932289+00:00,2023-09-02T21:32:54.999932289Z,,,36.44,5.4,187.38,21,3,-76.566395,38.94228,11.1
2023-09-02 21:32:55.999944210+00:00,2023-09-02T21:32:55.999944210Z,,,35.92,6.03,198.98,21,3,-76.566407,38.94225,10.9
2023-09-02 21:32:56.999957561+00:00,2023-09-02T21:32:56.999957561Z,,,36.62,5.58,192.66,21,3,-76.566413,38.942219,11.2
2023-09-02 21:32:57.999969244+00:00,2023-09-02T21:32:57.999969244Z,,,35.93,5.58,194.77,21,3,-76.566419,38.942202,11.0
2023-09-02 21:32:58.999981880+00:00,2023-09-02T21:32:58.999981880Z,,,37.83,5.09,197.23,21,3,-76.566428,38.942175,11.5
2023-09-02 21:32:59.999993324+00:00,2023-09-02T21:32:59.999993324Z,,,37.15,5.09,194.06,21,3,-76.566435,38.94216,11.3
